Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_norm,Tool_wear_norm,Type_encoded,logit
308.7,1731,28.4,104,0,0,0,0,0,0,11.0,0.4917003732731614,0.4110671936758893,0,-4.61512051684126
308.6,1522,37.0,106,0,0,0,0,0,0,11.0,0.5632503970778272,0.4189723320158103,0,-4.61512051684126
308.5,1536,36.9,108,0,0,0,0,0,0,11.0,0.5668951114418425,0.4268774703557312,0,-4.61512051684126
308.5,1373,39.9,110,0,0,0,0,0,0,11.0,0.5479343951414476,0.4347826086956521,0,-4.61512051684126
308.5,1597,36.4,112,0,0,0,0,0,0,11.0,0.5814219587039059,0.4426877470355731,0,-4.61512051684126
308.5,1678,34.2,114,0,0,0,0,0,0,10.899999999999975,0.5739885017463423,0.4505928853754941,0,-4.61512051684126
308.5,1452,42.6,116,0,0,0,0,0,0,10.899999999999975,0.618673259958952,0.458498023715415,0,-4.61512051684126
308.5,1447,41.6,118,0,0,0,0,0,0,11.0,0.6020700057211213,0.466403162055336,1,-4.61512051684126
308.5,1574,37.1,121,0,0,0,0,0,0,10.899999999999975,0.5840684774215746,0.4782608695652174,0,-4.61512051684126
308.6,1528,40.0,123,0,0,0,0,0,0,11.0,0.6113198186844621,0.4861660079051383,0,-4.61512051684126
308.7,1688,27.2,125,0,0,0,0,0,0,11.0,0.4592260082976263,0.4940711462450592,0,-4.61512051684126
308.6,1393,40.4,127,0,0,0,0,0,0,11.0,0.5628823249356874,0.5019762845849802,0,-4.61512051684126
308.6,1429,50.5,129,0,0,0,0,0,0,11.100000000000025,0.721786470148149,0.5098814229249012,1,-4.61512051684126
308.6,1347,57.0,132,0,0,0,0,0,0,11.100000000000025,0.7679405163412029,0.5217391304347826,1,-4.61512051684126
308.6,1553,40.5,135,0,0,0,0,0,0,11.0,0.6290883013070562,0.5335968379446641,0,-4.61512051684126
308.6,1260,53.6,137,0,0,0,0,0,0,11.100000000000025,0.6754923965097158,0.541501976284585,0,-4.61512051684126
308.6,1546,33.8,139,0,0,0,0,0,0,11.100000000000025,0.5226504394861392,0.549407114624506,0,-4.61512051684126
308.6,1596,36.0,141,0,0,0,0,0,0,11.100000000000025,0.574672635836624,0.5573122529644269,0,-4.61512051684126
308.5,1340,57.4,143,0,0,0,0,0,0,11.0,0.7693107849138431,0.5652173913043478,0,-4.61512051684126
308.4,1369,54.8,145,0,0,0,0,0,0,10.899999999999975,0.7503590703777939,0.5731225296442688,1,-4.61512051684126
308.5,1462,52.3,148,0,0,0,0,0,0,11.0,0.7647758960756307,0.5849802371541502,0,-4.61512051684126
308.4,1487,46.2,150,0,0,0,0,0,0,11.0,0.6871286772207353,0.5928853754940712,2,-4.61512051684126
308.6,1510,35.5,155,0,0,0,0,0,0,11.100000000000025,0.5361550863969338,0.6126482213438735,1,-4.61512051684126
308.5,1671,28.0,158,0,0,0,0,0,0,11.0,0.4679717224576016,0.6245059288537549,2,-4.61512051684126
308.5,1612,30.0,163,0,0,0,0,0,0,11.0,0.4836948041816195,0.6442687747035574,1,-4.61512051684126
308.6,1509,39.7,166,0,0,0,0,0,0,11.0,0.5991904413265,0.6561264822134387,1,-4.61512051684126
308.6,1415,47.3,169,0,0,0,0,0,0,11.0,0.6694262075366771,0.6679841897233202,0,-4.61512051684126
308.6,2384,14.4,171,0,0,0,0,0,0,11.0,0.3433632992066444,0.6758893280632411,0,-4.61512051684126
308.6,1326,62.4,173,0,0,0,0,0,0,11.0,0.8275862068965516,0.6837944664031621,0,-4.61512051684126
308.6,1390,53.4,175,0,0,0,0,0,0,11.0,0.74240551148025,0.691699604743083,1,-4.61512051684126
308.7,1392,41.2,178,0,0,0,0,0,0,11.099999999999966,0.5736164288200487,0.7035573122529645,1,-4.61512051684126
308.8,1385,44.4,181,0,0,0,0,0,0,11.199999999999989,0.6150605518681661,0.7154150197628458,2,-4.61512051684126
308.8,1896,24.5,186,0,0,0,0,0,0,11.100000000000025,0.4646110637684986,0.7351778656126482,0,-4.61512051684126
308.7,1474,46.8,188,0,0,0,0,0,0,11.0,0.6899672335777811,0.7430830039525692,0,-4.61512051684126
308.8,1388,45.6,190,0,0,0,0,0,0,11.100000000000025,0.6330520782073286,0.7509881422924901,1,-4.61512051684126
308.9,1715,27.2,193,0,0,0,0,0,0,11.199999999999989,0.4665714480038087,0.7628458498023716,0,-4.61512051684126
308.9,1650,32.2,195,0,0,0,0,0,0,11.099999999999966,0.5314041552144221,0.7707509881422925,2,-4.61512051684126
308.9,1871,25.6,200,1,1,0,0,0,0,11.099999999999966,0.4790698976999492,0.7905138339920948,0,4.61512051684126
309.0,1403,64.2,0,1,0,0,1,0,0,11.199999999999989,0.9009025769050734,0.0,0,4.61512051684126
308.9,1518,40.4,2,0,0,0,0,0,0,11.099999999999966,0.6133922248760756,0.0079051383399209,0,-4.61512051684126
309.1,1504,43.0,4,0,0,0,0,0,0,11.200000000000044,0.6468467819692659,0.0158102766798418,0,-4.61512051684126
309.0,1340,56.9,6,0,0,0,0,0,0,11.199999999999989,0.7626094714564053,0.0237154150197628,0,-4.61512051684126
309.1,1435,44.7,8,0,0,0,0,0,0,11.200000000000044,0.6415707478665819,0.0316205533596837,2,-4.61512051684126
309.1,1507,36.9,13,0,0,0,0,0,0,11.200000000000044,0.5561920136346723,0.0513833992094861,0,-4.61512051684126
309.1,1521,36.1,15,0,0,0,0,0,0,11.200000000000044,0.5491886409736307,0.0592885375494071,0,-4.61512051684126
309.0,1576,45.0,17,0,0,0,0,0,0,11.199999999999989,0.7093390304499682,0.067193675889328,1,-4.61512051684126
309.1,1543,36.6,20,0,0,0,0,0,0,11.200000000000044,0.5648487103472281,0.0790513833992094,0,-4.61512051684126
309.2,1665,36.6,22,0,0,0,0,0,0,11.199999999999989,0.6095094638549156,0.0869565217391304,0,-4.61512051684126
309.1,1442,50.3,24,0,0,0,0,0,0,11.200000000000044,0.7254681917655859,0.0948616600790513,0,-4.61512051684126
309.0,1629,29.0,26,0,0,0,0,0,0,11.100000000000025,0.4725026105116602,0.1027667984189723,0,-4.61512051684126
309.0,1379,47.3,28,0,0,0,0,0,0,11.100000000000025,0.6523948693944012,0.1106719367588932,0,-4.61512051684126
309.0,1502,40.2,30,0,0,0,0,0,0,11.100000000000025,0.6039223687842816,0.1185770750988142,0,-4.61512051684126
309.1,1595,32.0,32,0,0,0,0,0,0,11.200000000000044,0.5105000580113702,0.1264822134387351,0,-4.61512051684126
309.0,1439,38.5,34,0,0,0,0,0,0,11.0,0.5541236082272125,0.1343873517786561,1,-4.61512051684126
309.0,1970,21.6,37,0,0,0,0,0,0,11.100000000000025,0.4256034182699809,0.1462450592885375,1,-4.61512051684126
309.0,1562,35.8,40,0,0,0,0,0,0,11.100000000000025,0.5593056239022848,0.1581027667984189,0,-4.61512051684126
309.0,1530,40.9,42,0,0,0,0,0,0,11.100000000000025,0.6258926749642929,0.1660079051383399,1,-4.61512051684126
308.9,1393,40.6,45,0,0,0,0,0,0,11.0,0.5656688710987353,0.1778656126482213,0,-4.61512051684126
309.0,1532,37.6,47,0,0,0,0,0,0,11.100000000000025,0.5761449244051834,0.1857707509881423,0,-4.61512051684126
308.9,1607,37.7,49,0,0,0,0,0,0,10.899999999999975,0.6059577677224736,0.1936758893280632,0,-4.61512051684126
308.8,1469,49.0,51,0,0,0,0,0,0,10.900000000000034,0.7199511104176418,0.2015810276679842,1,-4.61512051684126
308.8,1538,37.6,54,0,0,0,0,0,0,10.900000000000034,0.5784013666678669,0.2134387351778656,1,-4.61512051684126
308.8,1613,31.4,57,0,0,0,0,0,0,10.900000000000034,0.5065812899328268,0.225296442687747,0,-4.61512051684126
308.8,1602,32.1,59,0,0,0,0,0,0,10.900000000000034,0.5143428111909935,0.233201581027668,1,-4.61512051684126
308.7,1404,44.2,62,0,0,0,0,0,0,10.899999999999975,0.6206896551724138,0.2450592885375494,0,-4.61512051684126
308.8,1548,36.9,64,0,0,0,0,0,0,11.0,0.5713239794999819,0.2529644268774703,0,-4.61512051684126
308.8,1559,35.2,66,0,0,0,0,0,0,11.0,0.5488755796136042,0.2608695652173913,0,-4.61512051684126
308.8,1621,36.1,68,0,0,0,0,0,0,11.0,0.5852957179607203,0.2687747035573122,0,-4.61512051684126
308.8,1579,32.9,70,0,0,0,0,0,0,11.0,0.5195928401966785,0.2766798418972332,0,-4.61512051684126
308.9,1547,44.0,72,0,0,0,0,0,0,11.0,0.680813439434129,0.2845849802371542,1,-4.61512051684126
308.8,1386,48.6,75,0,0,0,0,0,0,10.900000000000034,0.6737280506979368,0.2964426877470356,0,-4.61512051684126
308.9,1406,40.9,77,0,0,0,0,0,0,10.899999999999975,0.5751667326796052,0.3043478260869565,0,-4.61512051684126
309.0,1393,55.9,79,0,0,0,0,0,0,11.0,0.778839652571904,0.3122529644268774,1,-4.61512051684126
309.0,2456,13.9,82,0,0,0,0,0,0,11.100000000000025,0.3414509243811787,0.3241106719367589,1,-4.61512051684126
309.0,1409,49.1,85,0,0,0,0,0,0,11.0,0.6919546231061289,0.3359683794466403,1,-4.61512051684126
308.9,1390,53.9,88,0,0,0,0,0,0,10.899999999999975,0.7493568739472936,0.3478260869565217,0,-4.61512051684126
309.0,1679,32.4,90,0,0,0,0,0,0,11.0,0.5441026441182472,0.3557312252964427,0,-4.61512051684126
308.9,1508,37.1,92,0,0,0,0,0,0,10.899999999999975,0.5595776772247361,0.3636363636363636,0,-4.61512051684126
308.8,1681,31.7,94,0,0,0,0,0,0,10.900000000000034,0.5329814643670159,0.3715415019762846,0,-4.61512051684126
308.8,1469,43.7,96,0,0,0,0,0,0,11.100000000000025,0.6420788474541009,0.3794466403162055,2,-4.61512051684126
308.8,1421,49.6,101,0,0,0,0,0,0,11.0,0.7049541710175194,0.3992094861660079,0,-4.61512051684126
308.8,1354,50.2,103,0,0,0,0,0,0,11.100000000000025,0.6798412488847814,0.4071146245059288,0,-4.61512051684126
308.8,1350,57.0,105,0,0,0,0,0,0,11.100000000000025,0.769650851566907,0.4150197628458498,1,-4.61512051684126
308.9,1282,58.1,108,0,0,0,0,0,0,11.099999999999966,0.7449880176514596,0.4268774703557312,0,-4.61512051684126
309.0,1675,30.0,110,0,0,0,0,0,0,11.199999999999989,0.5025985093078242,0.4347826086956521,1,-4.61512051684126
309.0,1525,38.5,113,0,0,0,0,0,0,11.100000000000025,0.5872400990594155,0.4466403162055335,1,-4.61512051684126
309.0,1382,43.9,116,0,0,0,0,0,0,11.100000000000025,0.6068169361194793,0.458498023715415,0,-4.61512051684126
309.0,1450,46.8,118,0,0,0,0,0,0,11.100000000000025,0.6787330316742081,0.466403162055336,0,-4.61512051684126
309.1,1820,23.6,120,0,0,0,0,0,0,11.100000000000025,0.429604202423675,0.4743083003952569,0,-4.61512051684126
309.1,1822,23.5,122,0,0,0,0,0,0,11.100000000000025,0.4282539377718032,0.4822134387351778,0,-4.61512051684126
309.1,1473,44.3,124,0,0,0,0,0,0,11.100000000000025,0.6526669227168523,0.4901185770750988,0,-4.61512051684126
309.1,1572,37.5,126,0,0,0,0,0,0,11.0,0.5896155646506714,0.4980237154150198,1,-4.61512051684126
309.0,2042,17.8,129,0,0,0,0,0,0,10.899999999999975,0.3635472552620313,0.5098814229249012,1,-4.61512051684126
309.2,1922,22.6,132,0,0,0,0,0,0,11.0,0.434457153602106,0.5217391304347826,0,-4.61512051684126
309.1,1539,36.5,134,0,0,0,0,0,0,10.900000000000034,0.5618451216438421,0.5296442687747036,0,-4.61512051684126
309.1,1350,52.0,136,0,0,0,0,0,0,10.900000000000034,0.7021376189733187,0.5375494071146245,0,-4.61512051684126
309.1,1403,45.1,138,0,0,0,0,0,0,10.800000000000011,0.6328770439006045,0.5454545454545454,0,-4.61512051684126
309.1,1904,20.3,140,0,0,0,0,0,0,10.800000000000011,0.3865877712031558,0.5533596837944664,0,-4.61512051684126
308.9,1592,35.2,142,0,0,0,0,0,0,10.699999999999989,0.560493856795932,0.5612648221343873,1,-4.61512051684126
308.7,1556,31.6,145,0,0,0,0,0,0,10.599999999999966,0.4917923913086965,0.5731225296442688,0,-4.61512051684126
308.8,1811,25.4,147,0,0,0,0,0,0,10.699999999999989,0.4600841764985936,0.5810276679841897,1,-4.61512051684126
308.8,1456,41.2,150,0,0,0,0,0,0,10.600000000000025,0.5999895979612004,0.5928853754940712,1,-4.61512051684126
308.8,1436,51.9,153,0,0,0,0,0,0,10.600000000000025,0.7454301043004428,0.6047430830039525,2,-4.61512051684126
308.7,1362,49.6,158,0,0,0,0,0,0,10.599999999999966,0.6756844341490932,0.6245059288537549,1,-4.61512051684126
308.7,1683,29.1,161,0,0,0,0,0,0,10.599999999999966,0.4898490104060395,0.6363636363636364,0,-4.61512051684126
308.7,1269,60.9,163,0,0,0,0,0,0,10.5,0.7729725026105115,0.6442687747035574,1,-4.61512051684126
308.8,1454,49.0,166,0,0,0,0,0,0,10.5,0.7125996695352288,0.6561264822134387,0,-4.61512051684126
308.8,1767,27.3,168,0,0,0,0,0,0,10.5,0.4824855671711655,0.6640316205533597,0,-4.61512051684126
308.9,1708,27.3,170,0,0,0,0,0,0,10.599999999999966,0.4663754095802777,0.6719367588932806,0,-4.61512051684126
308.9,1862,27.0,172,0,0,0,0,0,0,10.599999999999966,0.5028385563570459,0.6798418972332015,0,-4.61512051684126
308.9,1695,30.7,174,0,0,0,0,0,0,10.599999999999966,0.5204670115342607,0.6877470355731226,0,-4.61512051684126
309.1,1488,40.6,176,0,0,0,0,0,0,10.800000000000011,0.6042464323007309,0.6956521739130435,1,-4.61512051684126
309.0,1657,32.2,179,0,0,0,0,0,0,10.699999999999989,0.5336585970850286,0.7075098814229249,0,-4.61512051684126
309.0,1823,25.9,181,0,0,0,0,0,0,10.699999999999989,0.472249560913939,0.7154150197628458,2,-4.61512051684126
309.1,1651,28.8,186,0,0,0,0,0,0,10.900000000000034,0.4755812139179279,0.7351778656126482,1,-4.61512051684126
309.0,1533,36.1,189,0,0,0,0,0,0,10.899999999999975,0.5535214902120815,0.7470355731225297,1,-4.61512051684126
309.0,1508,40.5,192,0,0,0,0,0,0,10.800000000000011,0.6108597285067873,0.758893280632411,1,-4.61512051684126
309.1,1616,31.1,195,0,0,0,0,0,0,10.800000000000011,0.5026745242067445,0.7707509881422925,0,-4.61512051684126
309.0,1651,31.5,197,0,0,0,0,0,0,10.800000000000011,0.5201669527227336,0.7786561264822134,0,-4.61512051684126
309.1,1569,35.2,199,0,0,0,0,0,0,10.900000000000034,0.552396269668855,0.7865612648221344,0,-4.61512051684126
309.1,1296,58.7,201,0,0,0,0,0,0,10.800000000000011,0.7609011366227779,0.7944664031620553,1,-4.61512051684126
309.0,1379,43.2,0,0,0,0,0,0,0,10.699999999999989,0.5958447855779733,0.0,2,-4.61512051684126
309.0,1694,28.0,5,0,0,0,0,0,0,10.800000000000011,0.4744129849450492,0.0197628458498023,1,-4.61512051684126
309.0,1377,57.8,8,0,0,0,0,0,0,10.800000000000011,0.7960620281575187,0.0316205533596837,0,-4.61512051684126
309.0,1470,38.4,10,0,0,0,0,0,0,10.699999999999989,0.5645906597693148,0.0395256916996047,2,-4.61512051684126
309.1,1404,47.0,15,0,0,0,0,0,0,10.800000000000011,0.6600093618349195,0.0592885375494071,1,-4.61512051684126
309.1,1593,40.1,18,0,0,0,0,0,0,10.800000000000011,0.6389182279726826,0.0711462450592885,0,-4.61512051684126
309.0,1526,36.9,20,0,0,0,0,0,0,10.699999999999989,0.5632043880600598,0.0790513833992094,1,-4.61512051684126
308.9,1390,49.7,23,0,0,0,0,0,0,10.599999999999966,0.6909654292241278,0.0909090909090909,1,-4.61512051684126
308.9,1737,25.5,26,0,0,0,0,0,0,10.699999999999989,0.4430218322791266,0.1027667984189723,0,-4.61512051684126
308.8,1362,57.3,28,0,0,0,0,0,0,10.600000000000025,0.7805789934827224,0.1106719367588932,0,-4.61512051684126
308.8,1666,31.5,30,0,0,0,0,0,0,10.600000000000025,0.5248928790042848,0.1185770750988142,0,-4.61512051684126
308.8,1354,60.9,32,0,0,0,0,0,0,10.600000000000025,0.8247476505395056,0.1264822134387351,0,-4.61512051684126
308.8,1302,60.4,34,0,0,0,0,0,0,10.600000000000025,0.7865621661845721,0.1343873517786561,0,-4.61512051684126
308.7,1991,20.5,36,0,0,0,0,0,0,10.5,0.4082350140627562,0.1422924901185771,0,-4.61512051684126
308.6,1353,54.1,38,0,0,0,0,0,0,10.400000000000034,0.7321164948329872,0.150197628458498,0,-4.61512051684126
308.7,1520,35.7,40,0,0,0,0,0,0,10.5,0.5427463782901449,0.1581027667984189,2,-4.61512051684126
308.7,1428,54.9,45,0,0,0,0,0,0,10.5,0.7841256886349723,0.1778656126482213,0,-4.61512051684126
308.7,1605,29.4,47,0,0,0,0,0,0,10.5,0.4719625046509115,0.1857707509881423,0,-4.61512051684126
308.7,1691,30.3,49,0,0,0,0,0,0,10.599999999999966,0.5124734447951799,0.1936758893280632,0,-4.61512051684126
308.7,1447,48.4,51,0,0,0,0,0,0,10.5,0.7004852951178431,0.2015810276679842,0,-4.61512051684126
308.8,1606,39.9,53,0,0,0,0,0,0,10.600000000000025,0.640919620245568,0.2094861660079051,2,-4.61512051684126
308.8,1645,28.2,58,0,0,0,0,0,0,10.600000000000025,0.4639809402642917,0.2292490118577075,1,-4.61512051684126
308.8,1470,43.3,61,0,0,0,0,0,0,10.600000000000025,0.6366347804169616,0.2411067193675889,2,-4.61512051684126
308.9,1336,45.0,66,0,0,0,0,0,0,10.699999999999989,0.6013178583002268,0.2608695652173913,0,-4.61512051684126
308.9,1414,44.3,68,0,0,0,0,0,0,10.699999999999989,0.6265247988605765,0.2687747035573122,1,-4.61512051684126
309.0,1802,27.5,71,0,0,0,0,0,0,10.699999999999989,0.4956471468407807,0.2806324110671936,1,-4.61512051684126
308.9,1683,31.7,74,0,0,0,0,0,0,10.699999999999989,0.5336155886553764,0.2924901185770751,0,-4.61512051684126
309.0,1410,47.6,76,0,0,0,0,0,0,10.800000000000011,0.671291573148337,0.300395256916996,1,-4.61512051684126
308.9,1605,32.0,79,0,0,0,0,0,0,10.699999999999989,0.5137006853343254,0.3122529644268774,0,-4.61512051684126
308.9,1709,28.1,81,0,0,0,0,0,0,10.699999999999989,0.4803231433360938,0.3201581027667984,0,-4.61512051684126
308.9,1444,53.1,83,0,0,0,0,0,0,10.699999999999989,0.7669143152057804,0.3280632411067193,0,-4.61512051684126
308.9,1367,45.0,85,0,0,0,0,0,0,10.699999999999989,0.6152705930362351,0.3359683794466403,0,-4.61512051684126
309.0,1418,44.2,87,0,0,0,0,0,0,10.800000000000011,0.6268788682581786,0.3438735177865613,0,-4.61512051684126
309.0,1353,57.8,89,0,0,0,0,0,0,10.800000000000011,0.7821873087125075,0.3517786561264822,0,-4.61512051684126
309.0,1643,34.1,91,0,0,0,0,0,0,10.800000000000011,0.5603728330752827,0.3596837944664031,0,-4.61512051684126
309.1,1437,38.0,93,0,0,0,0,0,0,10.800000000000011,0.5461670487415533,0.3675889328063241,0,-4.61512051684126
309.0,1437,36.2,95,0,0,0,0,0,0,10.899999999999975,0.5202959780116903,0.375494071146245,0,-4.61512051684126
309.0,1413,47.9,97,0,0,0,0,0,0,10.800000000000011,0.6769596840980832,0.383399209486166,1,-4.61512051684126
309.0,1524,39.1,100,0,0,0,0,0,0,10.800000000000011,0.5960008161599674,0.3952569169960474,2,-4.61512051684126
308.9,1479,43.4,105,0,0,0,0,0,0,10.799999999999956,0.6420118343195266,0.4150197628458498,1,-4.61512051684126
308.9,1313,50.6,108,0,0,0,0,0,0,10.799999999999956,0.6645082436157487,0.4268774703557312,0,-4.61512051684126
308.9,1335,50.4,110,0,0,0,0,0,0,10.799999999999956,0.6729719024928885,0.4347826086956521,1,-4.61512051684126
308.9,1367,41.9,113,0,0,0,0,0,0,10.799999999999956,0.5728852855159611,0.4466403162055335,0,-4.61512051684126
308.9,1459,50.3,115,0,0,0,0,0,0,10.799999999999956,0.7340208680901456,0.4545454545454545,1,-4.61512051684126
308.9,1804,25.1,118,0,0,0,0,0,0,10.799999999999956,0.4528927669823285,0.466403162055336,1,-4.61512051684126
309.0,1491,38.3,121,0,0,0,0,0,0,10.800000000000011,0.5711649483298725,0.4782608695652174,0,-4.61512051684126
309.1,1537,43.0,123,0,0,0,0,0,0,10.800000000000011,0.6610395637544958,0.4861660079051383,0,-4.61512051684126
309.1,1646,30.2,125,0,0,0,0,0,0,10.800000000000011,0.4971894491320298,0.4940711462450592,2,-4.61512051684126
309.2,1783,28.3,130,0,0,0,0,0,0,10.899999999999975,0.5046879188320911,0.5138339920948617,1,-4.61512051684126
309.1,1395,49.8,133,0,0,0,0,0,0,10.800000000000011,0.6948461898532111,0.525691699604743,0,-4.61512051684126
309.1,1423,48.0,135,0,0,0,0,0,0,10.700000000000044,0.6831739020848085,0.5335968379446641,0,-4.61512051684126
309.2,1562,37.6,137,0,0,0,0,0,0,10.899999999999975,0.5874271357186008,0.541501976284585,0,-4.61512051684126
309.3,1549,40.8,139,0,0,0,0,0,0,10.900000000000034,0.6321158947153641,0.549407114624506,0,-4.61512051684126
309.4,1540,43.2,141,0,0,0,0,0,0,11.0,0.6654104204424066,0.5573122529644269,0,-4.61512051684126
309.4,1573,33.6,143,0,0,0,0,0,0,10.899999999999975,0.528631611795912,0.5652173913043478,2,-4.61512051684126
309.4,1418,45.1,148,0,0,0,0,0,0,10.899999999999975,0.6396433701005397,0.5849802371541502,0,-4.61512051684126
309.4,1565,33.7,150,0,0,0,0,0,0,10.899999999999975,0.5275083916447624,0.5928853754940712,1,-4.61512051684126
309.5,1569,41.0,153,0,0,0,0,0,0,11.0,0.6434161095574732,0.6047430830039525,0,-4.61512051684126
309.4,1417,41.2,155,0,0,0,0,0,0,10.899999999999975,0.583918448015811,0.6126482213438735,2,-4.61512051684126
309.5,1480,38.1,160,0,0,0,0,0,0,11.0,0.5639905421462607,0.6324110671936759,0,-4.61512051684126
309.4,1364,44.5,162,0,0,0,0,0,0,10.899999999999975,0.6070989914023148,0.6403162055335968,0,-4.61512051684126
309.4,1911,21.5,164,0,0,0,0,0,0,10.899999999999975,0.410945545326884,0.6482213438735178,0,-4.61512051684126
309.3,1409,43.1,166,0,0,0,0,0,0,10.900000000000034,0.6073980500178034,0.6561264822134387,0,-4.61512051684126
309.2,1335,53.5,168,0,0,0,0,0,0,10.800000000000011,0.7143650155430463,0.6640316205533597,0,-4.61512051684126
309.3,1512,38.1,170,0,0,0,0,0,0,10.800000000000011,0.5761849322467204,0.6719367588932806,1,-4.61512051684126
309.4,1447,40.2,173,0,0,0,0,0,0,10.799999999999956,0.5818080343747374,0.6837944664031621,0,-4.61512051684126
309.3,1537,37.6,175,0,0,0,0,0,0,10.699999999999989,0.5780252929574197,0.691699604743083,0,-4.61512051684126
309.3,1510,40.8,177,0,0,0,0,0,0,10.699999999999989,0.6162007753519688,0.6996047430830039,1,-4.61512051684126
309.3,1677,31.2,180,0,0,0,0,0,0,10.699999999999989,0.5233265720081136,0.7114624505928854,0,-4.61512051684126
309.2,1504,33.7,182,0,0,0,0,0,0,10.699999999999989,0.5069473616828898,0.7193675889328063,0,-4.61512051684126
309.1,2051,19.0,184,0,0,0,0,0,0,10.600000000000025,0.3897663942132657,0.7272727272727273,2,-4.61512051684126
309.1,1474,41.3,189,0,0,0,0,0,0,10.600000000000025,0.6088813407427855,0.7470355731225297,0,-4.61512051684126
309.0,1507,36.1,191,0,0,0,0,0,0,10.600000000000025,0.5441336501954384,0.7549407114624506,1,-4.61512051684126
308.9,1496,37.9,194,0,0,0,0,0,0,10.5,0.5670951506495273,0.766798418972332,0,-4.61512051684126
309.0,1921,22.0,196,0,0,0,0,0,0,10.5,0.4227028497585526,0.7747035573122529,1,-4.61512051684126
309.0,1450,40.5,199,0,0,0,0,0,0,10.5,0.5873651235642185,0.7865612648221344,0,-4.61512051684126
308.9,1402,44.8,201,0,0,0,0,0,0,10.5,0.6282191309496661,0.7944664031620553,0,-4.61512051684126
308.9,1501,50.0,203,0,0,0,0,0,0,10.5,0.75064712683686,0.8023715415019763,0,-4.61512051684126
308.9,1725,31.9,205,0,0,0,0,0,0,10.399999999999975,0.5503828750435085,0.8102766798418972,0,-4.61512051684126
308.9,1500,40.3,207,0,0,0,0,0,0,10.399999999999975,0.6046185052270243,0.8181818181818182,2,-4.61512051684126
309.0,1531,30.8,212,0,0,0,0,0,0,10.5,0.4716404415265391,0.8379446640316206,2,-4.61512051684126
309.0,1458,44.8,217,0,0,0,0,0,0,10.5,0.6533120491616355,0.857707509881423,0,-4.61512051684126
308.9,1577,37.1,0,0,0,0,0,0,0,10.5,0.58518169561234,0.0,2,-4.61512051684126
308.9,1363,46.1,5,0,0,0,0,0,0,10.599999999999966,0.6284661793711567,0.0197628458498023,1,-4.61512051684126
308.9,1706,31.8,8,0,0,0,0,0,0,10.599999999999966,0.542614352413073,0.0316205533596837,2,-4.61512051684126
308.8,1391,50.4,13,0,0,0,0,0,0,10.5,0.7012014354813543,0.0513833992094861,1,-4.61512051684126
308.8,1616,33.7,16,0,0,0,0,0,0,10.600000000000025,0.5446987609571476,0.0632411067193675,0,-4.61512051684126
308.8,1442,47.0,18,0,0,0,0,0,0,10.600000000000025,0.6778728630811639,0.0711462450592885,0,-4.61512051684126
308.8,1626,40.4,20,0,0,0,0,0,0,10.600000000000025,0.6570327784245711,0.0790513833992094,1,-4.61512051684126
308.7,1426,42.6,23,0,0,0,0,0,0,10.5,0.6075950886373729,0.0909090909090909,1,-4.61512051684126
308.7,1436,49.1,26,0,0,0,0,0,0,10.5,0.7052142219875095,0.1027667984189723,0,-4.61512051684126
308.7,1599,36.2,28,0,0,0,0,0,0,10.5,0.5789514744889999,0.1106719367588932,1,-4.61512051684126
308.7,2186,17.8,31,0,0,0,0,0,0,10.5,0.3891842801189033,0.1225296442687747,0,-4.61512051684126
308.8,1645,30.4,33,0,0,0,0,0,0,10.5,0.5001780348948394,0.1304347826086956,0,-4.61512051684126
308.7,1780,27.9,35,0,0,0,0,0,0,10.5,0.4967173566018939,0.1383399209486166,0,-4.61512051684126
308.8,1345,44.3,37,0,0,0,0,0,0,10.600000000000025,0.5959518065540845,0.1462450592885375,0,-4.61512051684126
308.8,1607,31.9,39,0,0,0,0,0,0,10.600000000000025,0.5127334957651699,0.1541501976284585,1,-4.61512051684126
308.9,1708,28.0,42,0,0,0,0,0,0,10.599999999999966,0.4783337534156694,0.1660079051383399,0,-4.61512051684126
308.9,1270,52.7,44,0,0,0,0,0,0,10.599999999999966,0.669421206556485,0.1739130434782608,0,-4.61512051684126
308.9,1646,25.4,46,0,0,0,0,0,0,10.599999999999966,0.4181659605282634,0.1818181818181818,1,-4.61512051684126
308.7,1407,45.1,49,0,0,0,0,0,0,10.5,0.6346813975539206,0.1936758893280632,0,-4.61512051684126
308.7,1581,47.4,51,0,0,0,0,0,0,10.599999999999966,0.7495409100183634,0.2015810276679842,1,-4.61512051684126
308.6,1532,42.6,54,0,0,0,0,0,0,10.600000000000025,0.6527599409484259,0.2134387351778656,0,-4.61512051684126
308.6,1610,33.1,56,0,0,0,0,0,0,10.600000000000025,0.5330144708362838,0.2213438735177865,0,-4.61512051684126
308.5,1682,33.0,58,0,0,0,0,0,0,10.5,0.5551688130873651,0.2292490118577075,1,-4.61512051684126
308.5,1519,34.3,61,0,0,0,0,0,0,10.600000000000025,0.5211191393513128,0.2411067193675889,0,-4.61512051684126
308.5,1683,28.5,63,0,0,0,0,0,0,10.600000000000025,0.4797490308100387,0.2490118577075099,0,-4.61512051684126
308.6,1254,55.8,65,0,0,0,0,0,0,10.600000000000025,0.6998691743581741,0.2569169960474308,1,-4.61512051684126
